"c1_id","c1_protein_1","c1_protein_2","c1_carbs_1","c1_carbs_2","c1_fats_1","c1_fats_2","p1","p2","c1","c2","f1","f2"
"11249","Egg Whites","Steak STANDARD","Whole Wheat Pasta","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11250","Egg Whites","Steak STANDARD","Whole Wheat Pasta","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11251","Egg Whites","Steak STANDARD","Whole Wheat Pasta","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11252","Egg Whites","Steak STANDARD","Whole Wheat Pasta","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11253","Egg Whites","Steak STANDARD","Whole Wheat Pasta","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11254","Egg Whites","Steak STANDARD","Whole Wheat Pasta","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11255","Egg Whites","Steak STANDARD","Whole Wheat Pasta","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11256","Egg Whites","Steak STANDARD","Whole Wheat Pasta","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11257","Egg Whites","Steak STANDARD","Whole Wheat Pasta","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11258","Egg Whites","Steak STANDARD","Whole Wheat Pasta","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11259","Egg Whites","Steak STANDARD","Whole Wheat Pasta","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11260","Egg Whites","Steak STANDARD","Whole Wheat Pasta","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11261","Egg Whites","Steak STANDARD","Whole Wheat Pasta","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11262","Egg Whites","Steak STANDARD","Whole Wheat Pasta","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11263","Egg Whites","Steak STANDARD","Whole Wheat Pasta","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"11264","Egg Whites","Steak STANDARD","Whole Wheat Pasta","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"11265","Egg Whites","Steak STANDARD","Whole Wheat Pasta","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"11266","Egg Whites","Steak STANDARD","Whole Wheat Pasta","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"11267","Egg Whites","Steak STANDARD","Whole Wheat Pasta","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"11268","Egg Whites","Steak STANDARD","Whole Wheat Pasta","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"11269","Egg Whites","Steak STANDARD","Plain Pasta","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11270","Egg Whites","Steak STANDARD","Plain Pasta","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11271","Egg Whites","Steak STANDARD","Plain Pasta","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11272","Egg Whites","Steak STANDARD","Plain Pasta","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11273","Egg Whites","Steak STANDARD","Plain Pasta","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11274","Egg Whites","Steak STANDARD","Plain Pasta","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11275","Egg Whites","Steak STANDARD","Plain Pasta","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11276","Egg Whites","Steak STANDARD","Plain Pasta","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11277","Egg Whites","Steak STANDARD","Plain Pasta","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11278","Egg Whites","Steak STANDARD","Plain Pasta","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11279","Egg Whites","Steak STANDARD","Plain Pasta","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11280","Egg Whites","Steak STANDARD","Plain Pasta","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11281","Egg Whites","Steak STANDARD","Plain Pasta","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11282","Egg Whites","Steak STANDARD","Plain Pasta","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11283","Egg Whites","Steak STANDARD","Plain Pasta","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11284","Egg Whites","Steak STANDARD","Plain Pasta","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11285","Egg Whites","Steak STANDARD","Plain Pasta","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11286","Egg Whites","Steak STANDARD","Plain Pasta","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11287","Egg Whites","Steak STANDARD","Plain Pasta","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11288","Egg Whites","Steak STANDARD","Plain Pasta","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11289","Egg Whites","Steak STANDARD","Plain Pasta","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11290","Egg Whites","Steak STANDARD","Plain Pasta","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11291","Egg Whites","Steak STANDARD","Plain Pasta","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11292","Egg Whites","Steak STANDARD","Plain Pasta","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11293","Egg Whites","Steak STANDARD","Plain Pasta","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11294","Egg Whites","Steak STANDARD","Plain Pasta","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11295","Egg Whites","Steak STANDARD","Plain Pasta","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11296","Egg Whites","Steak STANDARD","Plain Pasta","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11297","Egg Whites","Steak STANDARD","Plain Pasta","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11298","Egg Whites","Steak STANDARD","Plain Pasta","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11299","Egg Whites","Steak STANDARD","Plain Pasta","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"11300","Egg Whites","Steak STANDARD","Plain Pasta","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"11301","Egg Whites","Steak STANDARD","Plain Pasta","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"11302","Egg Whites","Steak STANDARD","Plain Pasta","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"11303","Egg Whites","Steak STANDARD","Plain Pasta","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"11304","Egg Whites","Steak STANDARD","Plain Pasta","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"11305","Egg Whites","Steak STANDARD","Banana","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11306","Egg Whites","Steak STANDARD","Banana","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11307","Egg Whites","Steak STANDARD","Banana","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11308","Egg Whites","Steak STANDARD","Banana","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11309","Egg Whites","Steak STANDARD","Banana","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11310","Egg Whites","Steak STANDARD","Banana","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11311","Egg Whites","Steak STANDARD","Banana","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11312","Egg Whites","Steak STANDARD","Banana","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11313","Egg Whites","Steak STANDARD","Banana","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11314","Egg Whites","Steak STANDARD","Banana","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11315","Egg Whites","Steak STANDARD","Banana","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11316","Egg Whites","Steak STANDARD","Banana","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11317","Egg Whites","Steak STANDARD","Banana","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11318","Egg Whites","Steak STANDARD","Banana","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11319","Egg Whites","Steak STANDARD","Banana","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11320","Egg Whites","Steak STANDARD","Banana","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11321","Egg Whites","Steak STANDARD","Banana","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11322","Egg Whites","Steak STANDARD","Banana","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11323","Egg Whites","Steak STANDARD","Banana","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11324","Egg Whites","Steak STANDARD","Banana","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11325","Egg Whites","Steak STANDARD","Banana","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11326","Egg Whites","Steak STANDARD","Banana","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11327","Egg Whites","Steak STANDARD","Banana","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11328","Egg Whites","Steak STANDARD","Banana","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11329","Egg Whites","Steak STANDARD","Banana","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11330","Egg Whites","Steak STANDARD","Banana","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11331","Egg Whites","Steak STANDARD","Banana","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11332","Egg Whites","Steak STANDARD","Banana","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11333","Egg Whites","Steak STANDARD","Banana","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11334","Egg Whites","Steak STANDARD","Banana","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11335","Egg Whites","Steak STANDARD","Banana","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"11336","Egg Whites","Steak STANDARD","Banana","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"11337","Egg Whites","Steak STANDARD","Banana","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"11338","Egg Whites","Steak STANDARD","Banana","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"11339","Egg Whites","Steak STANDARD","Banana","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"11340","Egg Whites","Steak STANDARD","Banana","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"11341","Egg Whites","Steak STANDARD","-","-","Avocado","Oil STANDARD","0.5","0.5","0.0","0.0","0.8","0.2"
"11342","Egg Whites","Steak STANDARD","-","-","Avocado","-","0.5","0.5","0.0","0.0","1.0","0.0"
"11343","Egg Whites","Steak STANDARD","-","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.0","0.0","0.8","0.2"
"11344","Egg Whites","Steak STANDARD","-","-","Nuts STANDARD","-","0.5","0.5","0.0","0.0","1.0","0.0"
"11345","Egg Whites","Steak STANDARD","-","-","-","Oil STANDARD","0.5","0.5","0.0","0.0","0.0","0.5"
"11346","Egg Whites","Steak STANDARD","-","-","-","-","0.5","0.5","0.0","0.0","0.0","0.0"
"11347","Egg Whites","Tilapia","Quinoa","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11348","Egg Whites","Tilapia","Quinoa","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11349","Egg Whites","Tilapia","Quinoa","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11350","Egg Whites","Tilapia","Quinoa","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11351","Egg Whites","Tilapia","Quinoa","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11352","Egg Whites","Tilapia","Quinoa","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11353","Egg Whites","Tilapia","Quinoa","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11354","Egg Whites","Tilapia","Quinoa","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11355","Egg Whites","Tilapia","Quinoa","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11356","Egg Whites","Tilapia","Quinoa","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11357","Egg Whites","Tilapia","Quinoa","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11358","Egg Whites","Tilapia","Quinoa","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11359","Egg Whites","Tilapia","Quinoa","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11360","Egg Whites","Tilapia","Quinoa","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11361","Egg Whites","Tilapia","Quinoa","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11362","Egg Whites","Tilapia","Quinoa","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11363","Egg Whites","Tilapia","Quinoa","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11364","Egg Whites","Tilapia","Quinoa","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11365","Egg Whites","Tilapia","Quinoa","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11366","Egg Whites","Tilapia","Quinoa","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11367","Egg Whites","Tilapia","Quinoa","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11368","Egg Whites","Tilapia","Quinoa","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11369","Egg Whites","Tilapia","Quinoa","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11370","Egg Whites","Tilapia","Quinoa","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11371","Egg Whites","Tilapia","Quinoa","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11372","Egg Whites","Tilapia","Quinoa","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11373","Egg Whites","Tilapia","Quinoa","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11374","Egg Whites","Tilapia","Quinoa","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11375","Egg Whites","Tilapia","Quinoa","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11376","Egg Whites","Tilapia","Quinoa","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11377","Egg Whites","Tilapia","Quinoa","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"11378","Egg Whites","Tilapia","Quinoa","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"11379","Egg Whites","Tilapia","Quinoa","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"11380","Egg Whites","Tilapia","Quinoa","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"11381","Egg Whites","Tilapia","Quinoa","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"11382","Egg Whites","Tilapia","Quinoa","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"11383","Egg Whites","Tilapia","White Rice","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11384","Egg Whites","Tilapia","White Rice","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11385","Egg Whites","Tilapia","White Rice","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11386","Egg Whites","Tilapia","White Rice","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11387","Egg Whites","Tilapia","White Rice","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11388","Egg Whites","Tilapia","White Rice","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11389","Egg Whites","Tilapia","White Rice","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11390","Egg Whites","Tilapia","White Rice","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11391","Egg Whites","Tilapia","White Rice","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11392","Egg Whites","Tilapia","White Rice","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11393","Egg Whites","Tilapia","White Rice","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11394","Egg Whites","Tilapia","White Rice","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11395","Egg Whites","Tilapia","White Rice","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11396","Egg Whites","Tilapia","White Rice","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11397","Egg Whites","Tilapia","White Rice","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11398","Egg Whites","Tilapia","White Rice","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11399","Egg Whites","Tilapia","White Rice","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11400","Egg Whites","Tilapia","White Rice","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11401","Egg Whites","Tilapia","White Rice","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11402","Egg Whites","Tilapia","White Rice","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11403","Egg Whites","Tilapia","White Rice","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11404","Egg Whites","Tilapia","White Rice","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11405","Egg Whites","Tilapia","White Rice","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11406","Egg Whites","Tilapia","White Rice","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11407","Egg Whites","Tilapia","White Rice","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11408","Egg Whites","Tilapia","White Rice","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11409","Egg Whites","Tilapia","White Rice","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11410","Egg Whites","Tilapia","White Rice","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11411","Egg Whites","Tilapia","White Rice","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11412","Egg Whites","Tilapia","White Rice","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11413","Egg Whites","Tilapia","White Rice","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"11414","Egg Whites","Tilapia","White Rice","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"11415","Egg Whites","Tilapia","White Rice","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"11416","Egg Whites","Tilapia","White Rice","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"11417","Egg Whites","Tilapia","White Rice","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"11418","Egg Whites","Tilapia","White Rice","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"11419","Egg Whites","Tilapia","Brown Rice","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11420","Egg Whites","Tilapia","Brown Rice","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11421","Egg Whites","Tilapia","Brown Rice","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11422","Egg Whites","Tilapia","Brown Rice","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11423","Egg Whites","Tilapia","Brown Rice","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11424","Egg Whites","Tilapia","Brown Rice","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11425","Egg Whites","Tilapia","Brown Rice","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11426","Egg Whites","Tilapia","Brown Rice","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11427","Egg Whites","Tilapia","Brown Rice","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11428","Egg Whites","Tilapia","Brown Rice","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"11429","Egg Whites","Tilapia","Brown Rice","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"11430","Egg Whites","Tilapia","Brown Rice","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"11431","Egg Whites","Tilapia","Brown Rice","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"11432","Egg Whites","Tilapia","Brown Rice","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
